"Product_ID";"Product_Name";"Supplier_ID";"Product_Level";"Product_Ref_ID"
240300200077,00;"Mayday Soul Qd Hike Shorts";4646,00;1,00;240300200000,00
240300200078,00;"Mayday Sports Sweater";4646,00;1,00;240300200000,00
240300200079,00;"Mayday W'S Rib Tee";4646,00;1,00;240300200000,00
240300200080,00;"Mayday W'S Tech Pants";4646,00;1,00;240300200000,00
240300200081,00;"Pants Gym Pants w/foot, 92% Cotton/8% Lycra";798,00;1,00;240300200000,00
240300200082,00;"Pants Loose Pants 100% Polyamid/Supple";798,00;1,00;240300200000,00
240300200083,00;"Short Sweat Pants";798,00;1,00;240300200000,00
240300200084,00;"Short Top, Cotton";798,00;1,00;240300200000,00
240300200085,00;"Strap Pants";798,00;1,00;240300200000,00
240300200086,00;"Suit One-piece Suit, short-sleeved";798,00;1,00;240300200000,00
240300200087,00;"Wide Pants 92% Cotton & 8% Lycra";798,00;1,00;240300200000,00
240300200088,00;"Wide Pants Polyester";798,00;1,00;240300200000,00
240300300000,00;"Top Trim";;2,00;240300000000,00
240300300001,00;"Beret Cotton";14648,00;1,00;240300300000,00
240300300002,00;"Polo Poly.";14648,00;1,00;240300300000,00
240300300003,00;"Ridge Cotton";14648,00;1,00;240300300000,00
240300300004,00;"Active Biking Shirt Jersey/Pol.";14648,00;1,00;240300300000,00
240300300005,00;"Bike Pants Activent";14648,00;1,00;240300300000,00
240300300006,00;"Golf Jacket Goretex";14648,00;1,00;240300300000,00
240300300007,00;"Golf Pants Goretex";14648,00;1,00;240300300000,00
240300300008,00;"Golf Pique Polo Cotton";14648,00;1,00;240300300000,00
240300300009,00;"Golf Windstopper Poly.";14648,00;1,00;240300300000,00
240300300010,00;"Men's Adventure Jacket";14648,00;1,00;240300300000,00
240300300011,00;"Men's Bike Jacket";14648,00;1,00;240300300000,00
240300300012,00;"Men's  Cap";14648,00;1,00;240300300000,00
240300300013,00;"Men's  Cap Extra";14648,00;1,00;240300300000,00
240300300014,00;"Men's Champ Biking Shirt, short-sleeved";14648,00;1,00;240300300000,00
240300300015,00;"Men's Daytona T-Shirt";14648,00;1,00;240300300000,00
240300300016,00;"Men's Golf Cargo Shorts";14648,00;1,00;240300300000,00
240300300017,00;"Men's Hilo T-Shirt w/V-Neck";14648,00;1,00;240300300000,00
240300300018,00;"Men's Hilo Zip Polo-Shirt";14648,00;1,00;240300300000,00
240300300019,00;"Men's Outbound Anorak";14648,00;1,00;240300300000,00
240300300020,00;"Men's Peak Trunk";14648,00;1,00;240300300000,00
240300300021,00;"Men's Pro Biking Shirt, long-sleeved";14648,00;1,00;240300300000,00
240300300022,00;"Men's Rock Road Jacket";14648,00;1,00;240300300000,00
240300300023,00;"Men's Short Biking Pants";14648,00;1,00;240300300000,00
240300300024,00;"Men's Summer Shorts";14648,00;1,00;240300300000,00
240300300025,00;"Men's Team Long Biking Pants";14648,00;1,00;240300300000,00
240300300026,00;"Top Active Hot Pants";14648,00;1,00;240300300000,00
240300300027,00;"Top Active Men's Anorak";14648,00;1,00;240300300000,00
240300300028,00;"Top Active Tank";14648,00;1,00;240300300000,00
240300300029,00;"Top Active Tee";14648,00;1,00;240300300000,00
240300300030,00;"Top Active Top";14648,00;1,00;240300300000,00
240300300031,00;"Top Active Top Supplex/Lycra";14648,00;1,00;240300300000,00
240300300032,00;"Top Active Warm Up Pants";14648,00;1,00;240300300000,00
240300300033,00;"Top Active Women's Jazz Pant";14648,00;1,00;240300300000,00
240300300034,00;"Top Biker Bag";14648,00;1,00;240300300000,00
240300300035,00;"Top Cameleon Pants";14648,00;1,00;240300300000,00
240300300036,00;"Top Canyon Men's Parka";14648,00;1,00;240300300000,00
240300300037,00;"Top Canyon Shorts";14648,00;1,00;240300300000,00
240300300038,00;"Top Classic Fleece Shirt w/Zipper";14648,00;1,00;240300300000,00
240300300039,00;"Top Classic Pike'T-Shirt";14648,00;1,00;240300300000,00
240300300040,00;"Top Classic Tee";14648,00;1,00;240300300000,00
240300300041,00;"Top Day Pack 27 L Backpack";14648,00;1,00;240300300000,00
240300300042,00;"Top Exercise Shorts Supplex/Lycra";14648,00;1,00;240300300000,00
240300300043,00;"Top Exp.Down Jacket";14648,00;1,00;240300300000,00
240300300044,00;"Top Fleece Gloves";14648,00;1,00;240300300000,00
240300300045,00;"Top Fleece Scarf";14648,00;1,00;240300300000,00
240300300046,00;"Top Fleece with Small Zipper";14648,00;1,00;240300300000,00
240300300047,00;"Top Goretex Hat";14648,00;1,00;240300300000,00
240300300048,00;"Top Granite Men's Shorts";14648,00;1,00;240300300000,00
240300300049,00;"Top Hot Pant Supplex/Lycra";14648,00;1,00;240300300000,00
240300300050,00;"Top Jazzpant Supplex/Lycra";14648,00;1,00;240300300000,00
240300300051,00;"Top Light Jacket Pertex";14648,00;1,00;240300300000,00
240300300052,00;"Top Lightline Vest Pertex";14648,00;1,00;240300300000,00
240300300053,00;"Top Limestone Shirt";14648,00;1,00;240300300000,00
240300300054,00;"Top Limestone Shirt S/Sleeve";14648,00;1,00;240300300000,00
240300300055,00;"Top Men's Classic Fleece w/Zipper";14648,00;1,00;240300300000,00
240300300056,00;"Top Men's Cresta Ski Jacket";14648,00;1,00;240300300000,00
240300300057,00;"Top Men's Crossbow Ski Jacket";14648,00;1,00;240300300000,00
240300300058,00;"Top Men's Fernie Ski Jacket";14648,00;1,00;240300300000,00
240300300059,00;"Top Men's Fernie Ski Pants";14648,00;1,00;240300300000,00
240300300060,00;"Top Men's Fleece Hat";14648,00;1,00;240300300000,00
240300300061,00;"Top Men's Fleece Headband";14648,00;1,00;240300300000,00
240300300062,00;"Top Men's Fleece Tube";14648,00;1,00;240300300000,00
240300300063,00;"Top Men's Goretex Gloves";14648,00;1,00;240300300000,00
240300300064,00;"Top Men's Goretex Parka";14648,00;1,00;240300300000,00
240300300065,00;"Top Men's Goretex Ski Pants";14648,00;1,00;240300300000,00
240300300066,00;"Top Men's Jackson Knitted Sweater w/Zip";14648,00;1,00;240300300000,00
240300300067,00;"Top Men's Micro Fleece w/Small Zipper";14648,00;1,00;240300300000,00
240300300068,00;"Top Men's Outback Pike Polo-Shirt";14648,00;1,00;240300300000,00
240300300069,00;"Top Men's R&D Ski Jacket";14648,00;1,00;240300300000,00
240300300070,00;"Top Men's R&D Ultimate Jacket";14648,00;1,00;240300300000,00
240300300071,00;"Top Men's Retro T-Neck";14648,00;1,00;240300300000,00
240300300072,00;"Top Men's Ripstop Hood Shirt w/Hood";14648,00;1,00;240300300000,00
240300300073,00;"Top Men's Ski Polo";14648,00;1,00;240300300000,00
240300300074,00;"Top Men's Sonora Rib Neck T-Shirt";14648,00;1,00;240300300000,00
240300300075,00;"Top Men's Stretch Ski Pants";14648,00;1,00;240300300000,00
240300300076,00;"Top Men's T-Neck Fleece";14648,00;1,00;240300300000,00
240300300077,00;"Top Men's Trackster Mesh Tank Top";14648,00;1,00;240300300000,00
240300300078,00;"Top Men's Wildwood Ski Jacket";14648,00;1,00;240300300000,00
240300300079,00;"Top Men's Windstopper Fleece";14648,00;1,00;240300300000,00
240300300080,00;"Top Men's Windstopper w/Small Zipper";14648,00;1,00;240300300000,00
240300300081,00;"Top Men's Worker Ski Pants";14648,00;1,00;240300300000,00
240300300082,00;"Top Mic.Pants Polyester";14648,00;1,00;240300300000,00
240300300083,00;"Top Outback Cap";14648,00;1,00;240300300000,00
240300300084,00;"Top Outback Hat";14648,00;1,00;240300300000,00
240300300085,00;"Top Outbound 30l Backpack";14648,00;1,00;240300300000,00
240300300086,00;"Top Outbound 40l Backpack";14648,00;1,00;240300300000,00
240300300087,00;"Top Outbound Backpack";14648,00;1,00;240300300000,00
240300300088,00;"Top Power Fancy Tank";14648,00;1,00;240300300000,00
240300300089,00;"Top R&D Jacket Goretex";14648,00;1,00;240300300000,00
240300300090,00;"Top R&D Long Jacket";14648,00;1,00;240300300000,00
240300300091,00;"Top R&D Pants Goretex";14648,00;1,00;240300300000,00
240300300092,00;"Top Regate Windstopper, Wool";14648,00;1,00;240300300000,00
240300300093,00;"Top Retro Fleece Polyester";14648,00;1,00;240300300000,00
240300300094,00;"Top Ribstop Men's Pants";14648,00;1,00;240300300000,00
240300300095,00;"Top Ski Hat";14648,00;1,00;240300300000,00
240300300096,00;"Top Sonora Rib Men's Tee, long-sleeved";14648,00;1,00;240300300000,00
240300300097,00;"Top Stonecre. Jacket";14648,00;1,00;240300300000,00
240300300098,00;"Top Technical Men's T-Neck Fleece";14648,00;1,00;240300300000,00
240300300099,00;"Top Trackster  Mesh Tee";14648,00;1,00;240300300000,00
240300300100,00;"Top Trackster Jacket";14648,00;1,00;240300300000,00
240300300101,00;"Top Trackster Pants";14648,00;1,00;240300300000,00
240300300102,00;"Top Trackster Short Men's Tights";14648,00;1,00;240300300000,00
240300300103,00;"Top Trackster Shorts";14648,00;1,00;240300300000,00
240300300104,00;"Top Trackster Tights";14648,00;1,00;240300300000,00
240300300105,00;"Top Trackster Windbreaker";14648,00;1,00;240300300000,00
240300300106,00;"Top Trackster Zip Men's Polo-Shirt";14648,00;1,00;240300300000,00
240300300107,00;"Top Trainer Tights Supplex/Lycra";14648,00;1,00;240300300000,00
240300300108,00;"Top Trainer Top Supplex/Lycra";14648,00;1,00;240300300000,00
240300300109,00;"Top Trunk 50 L Bag";14648,00;1,00;240300300000,00
240300300110,00;"Top Trunk 70 L Bag";14648,00;1,00;240300300000,00
240300300111,00;"Top Vertigo Girl's Pants";14648,00;1,00;240300300000,00
240300300112,00;"Top Vertigo Shorts";14648,00;1,00;240300300000,00
240300300113,00;"Top W.S.Jacket";14648,00;1,00;240300300000,00
240300300114,00;"Top Women's Power Tank Top";14648,00;1,00;240300300000,00
240300300115,00;"Top Women's Power Tights";14648,00;1,00;240300300000,00
240300300116,00;"Top Xt Tee";14648,00;1,00;240300300000,00
240400000000,00;"Racket Sports";;3,00;240000000000,00
240400100000,00;"Badminton";;2,00;240400000000,00
240400100001,00;"95 Badminton Racket";17832,00;1,00;240400100000,00
240400100002,00;"Aeromotion 10 77,12 shuttlecock";1280,00;1,00;240400100000,00
240400100003,00;"Aeromotion 15 77,12 shuttlecock";1280,00;1,00;240400100000,00
240400100004,00;"Aeromotion 20 77,12 shuttlecock";1280,00;1,00;240400100000,00
240400100005,00;"Aeromotion 25 77,12 shuttlecock";1280,00;1,00;240400100000,00
240400100006,00;"Aeromotion 5 12 shuttlecock";1280,00;1,00;240400100000,00
240400100007,00;"Aftm 150 Long M/Bg-65 Badminton Racket";1280,00;1,00;240400100000,00
240400100008,00;"Aftm 20 Badminton Racket";1280,00;1,00;240400100000,00
240400100009,00;"Aftm 250 Long M Bg-65 Badminton Racket";1280,00;1,00;240400100000,00
240400100010,00;"Aftm 50 M/Synthetic Badminton Racket";1280,00;1,00;240400100000,00
240400100011,00;"Aftm 60 Light M/Bg-65 Badminton Racket";1280,00;1,00;240400100000,00
240400100012,00;"Badminton String Roll 200 Mt";1280,00;1,00;240400100000,00
240400100013,00;"Carbon Pro Badminton Racket";17832,00;1,00;240400100000,00
240400100014,00;"Light Badminton Racket";1280,00;1,00;240400100000,00
240400100015,00;"Paltinum Badminton Racket";1280,00;1,00;240400100000,00
240400100016,00;"Shuttlecock, Nylon";13079,00;1,00;240400100000,00
240400100017,00;"Shuttlecocks, Gold";13079,00;1,00;240400100000,00
240400100018,00;"Smasher Synthetic Badminton String";1280,00;1,00;240400100000,00
240400200000,00;"Racket Sports";;2,00;240400000000,00
240400200002,00;"5 Bg-80 Yellow";1280,00;1,00;240400200000,00
240400200003,00;"Bat 5-Ply";3808,00;1,00;240400200000,00
240400200004,00;"Bat Concav 5-Ply";3808,00;1,00;240400200000,00
240400200005,00;"Bat Concav 5-Ply Nova";3808,00;1,00;240400200000,00
240400200006,00;"Bat Concav 5-Ply Omega";3808,00;1,00;240400200000,00
240400200007,00;"Display 18/2 Display";13079,00;1,00;240400200000,00
240400200008,00;"Grip";13079,00;1,00;240400200000,00
240400200009,00;"Logo";1280,00;1,00;240400200000,00
240400200010,00;"Max Grip Display A'36-pack";13079,00;1,00;240400200000,00
240400200011,00;"Mid.";13079,00;1,00;240400200000,00
240400200012,00;"Sledgehammer 120 Ph Black";17832,00;1,00;240400200000,00
240400200013,00;"Sledgehammer 160 Red/White";17832,00;1,00;240400200000,00
240400200014,00;"Tennis Balls, Yellow, 6-pack in Tube";3664,00;1,00;240400200000,00
240400200015,00;"Titanium";13079,00;1,00;240400200000,00
240400200016,00;"Titanium Twister";13079,00;1,00;240400200000,00
240400200017,00;"Titanium Zipper";16814,00;1,00;240400200000,00
240400200018,00;"Titanium Silver/Blue";17832,00;1,00;240400200000,00
240400200019,00;"Yellow 4-pack";3664,00;1,00;240400200000,00
240400200020,00;"Yellow 6-pack";3664,00;1,00;240400200000,00
240400200021,00;"Aftm";13079,00;1,00;240400200000,00
240400200022,00;"Aftm 95 Vf Long Bg-65 White";1280,00;1,00;240400200000,00
240400200023,00;"Aftm Swing Power 500 Sa Black/Silver/Red";1280,00;1,00;240400200000,00
240400200024,00;"Aftm Swing Power 500 Sr Black/Silver/Red";1280,00;1,00;240400200000,00
240400200025,00;"Aftm Swing Power 500 Sx Black/Silver/Red";1280,00;1,00;240400200000,00
240400200026,00;"Aftm Swing Power 900 Sa Black/Gold";1280,00;1,00;240400200000,00
240400200027,00;"Aftm Swing Power 900 Sr Black/Gold";1280,00;1,00;240400200000,00
240400200028,00;"Aftm Swing Power 900 Sx Black/Gold";1280,00;1,00;240400200000,00
240400200029,00;"Aslam Racket";13079,00;1,00;240400200000,00
240400200030,00;"Ass.  Racket";1280,00;1,00;240400200000,00
240400200031,00;"Bag Dob.Thermo Bag";13079,00;1,00;240400200000,00
240400200032,00;"Bag Kinetic Double Termo";13079,00;1,00;240400200000,00
240400200033,00;"Bag Kinetic Pro Bag";13079,00;1,00;240400200000,00
240400200034,00;"Bag Kinetic Weekend Bag";13079,00;1,00;240400200000,00
240400200035,00;"Bag  Tit.Pro";13079,00;1,00;240400200000,00
240400200036,00;"Bag  Tit.Weekend";13079,00;1,00;240400200000,00
240400200037,00;"Carbon Comp Black/Bronze";17832,00;1,00;240400200000,00
240400200038,00;"Carbon Comp Grey/Yellow";17832,00;1,00;240400200000,00
240400200039,00;"Carbon Pro Charcoal Grey";17832,00;1,00;240400200000,00
240400200040,00;"Carbon Pro Titanium Black/Green";17832,00;1,00;240400200000,00
240400200041,00;"Carbon Tour Orange";17832,00;1,00;240400200000,00
240400200042,00;"Destiny";13079,00;1,00;240400200000,00
240400200043,00;"Em Tech Wrb Bat Anatomic 5-Ply";3808,00;1,00;240400200000,00
240400200044,00;"Extreme Squash Ball Blue";17832,00;1,00;240400200000,00
240400200045,00;"Extreme Squash Ball Yellow";17832,00;1,00;240400200000,00
240400200046,00;"Gorun";13079,00;1,00;240400200000,00
240400200047,00;"Grandslam Carbon Ace 95 Tennis Racket";17832,00;1,00;240400200000,00
240400200048,00;"Grandslam Graphite Power Tennis Racket";17832,00;1,00;240400200000,00
240400200049,00;"Grandslam Graphite Pro Ti 95 Tennis Racket";17832,00;1,00;240400200000,00
240400200050,00;"Grandslam Hammer 6.2 Ph Tennis Racket";17832,00;1,00;240400200000,00
240400200051,00;"Grandslam Hammer 6.2 Tennis Racket";17832,00;1,00;240400200000,00
240400200052,00;"Grandslam Hammer 6.4 Ph Tennis Racket";17832,00;1,00;240400200000,00
240400200053,00;"Grandslam Hyper Hammer 2.3 Ph Tennis";17832,00;1,00;240400200000,00
240400200054,00;"Grandslam Hyper Hammer 6.3 Ph Tennis";17832,00;1,00;240400200000,00
240400200055,00;"Grandslam Power Pro 95 Tennis Racket";17832,00;1,00;240400200000,00
240400200056,00;"Grandslam Ultra Cs Titanium Stretch Tennis";17832,00;1,00;240400200000,00
240400200057,00;"Grandslam Ultra Power Tennisketcher";17832,00;1,00;240400200000,00
240400200058,00;"Grandslam Ultra Pro 102 Tennis Racket";17832,00;1,00;240400200000,00
240400200059,00;"Grandslam Ultra Pro Tennis Racket";17832,00;1,00;240400200000,00
240400200060,00;"Headband Display 24-pack";13079,00;1,00;240400200000,00
240400200061,00;"Hot X Tennis Balls";3664,00;1,00;240400200000,00
240400200062,00;"Hotshot Ball Red";17832,00;1,00;240400200000,00
240400200063,00;"Hotshot Ball White";17832,00;1,00;240400200000,00
240400200064,00;"Memhis 350 White/Medium 6-pack tube";1280,00;1,00;240400200000,00
240400200065,00;"Memhis 350,Fast";1280,00;1,00;240400200000,00
240400200066,00;"Memhis 350,Yellow Medium, 6-pack tube";1280,00;1,00;240400200000,00
240400200067,00;"Metal Tit. ULX";13079,00;1,00;240400200000,00
240400200068,00;"Metal Tit.";13079,00;1,00;240400200000,00
240400200069,00;"Metal Allcourt 4-pack";17832,00;1,00;240400200000,00
240400200070,00;"Metal Graphite Blue";17832,00;1,00;240400200000,00
240400200071,00;"Original Destiny";13079,00;1,00;240400200000,00
240400200072,00;"Pingo White Balls in 3-pack";3808,00;1,00;240400200000,00
240400200073,00;"Pingo White Balls in 6-pack";3808,00;1,00;240400200000,00
240400200074,00;"Pingo Yellow Ball in 6-pack";3808,00;1,00;240400200000,00
240400200075,00;"Premier Double Thermo Bag";13079,00;1,00;240400200000,00
240400200076,00;"Premier Pro Bag";13079,00;1,00;240400200000,00
240400200077,00;"Prodo Comp";13079,00;1,00;240400200000,00
240400200078,00;"Prodo Comp. Grip";13079,00;1,00;240400200000,00
240400200079,00;"Racket Destiny Kinetic Titanium";13079,00;1,00;240400200000,00
240400200080,00;"Racket Destiny Titanium";13079,00;1,00;240400200000,00
240400200081,00;"Racket Kinetic Destiny  Titanium";13079,00;1,00;240400200000,00
240400200082,00;"Smasher Atg 800 Tennis String Roll";1280,00;1,00;240400200000,00
240400200083,00;"Smasher Graflex Long Tennis Racket";1280,00;1,00;240400200000,00
240400200084,00;"Smasher Graphlex Comp Tennis Racket";1280,00;1,00;240400200000,00
240400200085,00;"Smasher Graphlex Ti Lite Tennis Racket";1280,00;1,00;240400200000,00
240400200086,00;"Smasher Graphlex Ti Power Tennis Racket";1280,00;1,00;240400200000,00
240400200087,00;"Smasher Rd Power 5 Tennis Racket";1280,00;1,00;240400200000,00
240400200088,00;"Smasher Rd Power 7 Long Tennis Racket";1280,00;1,00;240400200000,00
240400200089,00;"Smasher Rd Power 7 Tennis Racket";1280,00;1,00;240400200000,00
240400200090,00;"Smasher Rd Ti 30 Tennis Racket";1280,00;1,00;240400200000,00
240400200091,00;"Smasher Rd Ti 70 Tennis Racket";1280,00;1,00;240400200000,00
240400200092,00;"Smasher Super Rd Tour 95 Tennis Racket";1280,00;1,00;240400200000,00
240400200093,00;"Smasher Super Rq Ti 350 Tennis Racket";1280,00;1,00;240400200000,00
240400200094,00;"Smasher Super Rq Ti 700 Long Tennis";1280,00;1,00;240400200000,00
240400200095,00;"Smasher Super Rq Ti-700 Long Tennis Racket";1280,00;1,00;240400200000,00
240400200096,00;"Smasher Super Srq 300 Long Tennis Racket";1280,00;1,00;240400200000,00
240400200097,00;"Smasher Tg 70 Tennis String Roll";1280,00;1,00;240400200000,00
240400200098,00;"Tennis Balls Pro Kennex Tennnis Balls";13079,00;1,00;240400200000,00
240400200099,00;"Tieman Grip 36-pack";13079,00;1,00;240400200000,00
240400200100,00;"Top 265 Grip Tit";13079,00;1,00;240400200000,00
240400200101,00;"Top 265 Grip";13079,00;1,00;240400200000,00
240400200102,00;"Top Bat Concav 5-Ply";3808,00;1,00;240400200000,00
240400200103,00;"Top Force";13079,00;1,00;240400200000,00
240400200104,00;"Top Force 21 Junior";13079,00;1,00;240400200000,00
240400200105,00;"Top Force 23 Junior";13079,00;1,00;240400200000,00
240400200106,00;"Top Force 25 Junior";13079,00;1,00;240400200000,00
240400200107,00;"Top Ti Radical 690 Tennis Racket";755,00;1,00;240400200000,00
240400200108,00;"Top Ti.S6 Tennis Racket";755,00;1,00;240400200000,00
240400200109,00;"Top Tit.265 Grip";13079,00;1,00;240400200000,00
240400200110,00;"True Force Tour Yellow/Blue/Black";17832,00;1,00;240400200000,00
240400200111,00;"White 1-pack.";1280,00;1,00;240400200000,00
240400200112,00;"Top Tennis Thermal 6 Bag Navy";1280,00;1,00;240400200000,00
240400200113,00;"Top Tennis Thermal 9 Bag, Navy";1280,00;1,00;240400200000,00
240400300000,00;"Tennis";;2,00;240400000000,00
240400300001,00;"Anthony Cl.Men's Tennis Polo";4646,00;1,00;240400300000,00
240400300002,00;"Anthony Men's Tennis Cable Pullover";4646,00;1,00;240400300000,00
240400300003,00;"Anthony Men's Tennis Cable Vest";4646,00;1,00;240400300000,00
240400300004,00;"Anthony Men's Tennis Coolmax Polo";4646,00;1,00;240400300000,00
240400300005,00;"Anthony Men's Tennis Pants";4646,00;1,00;240400300000,00
240400300006,00;"Anthony Men's Tennis Shorts";4646,00;1,00;240400300000,00
240400300007,00;"Anthony Men's Tennis Strib Vest";4646,00;1,00;240400300000,00
240400300008,00;"Anthony Men's Tennis T-Shirt V-Neck";4646,00;1,00;240400300000,00
240400300009,00;"Anthony Retro Men's Tennis Polo";4646,00;1,00;240400300000,00
240400300010,00;"Anthony Retro Women's Tennis Polo";4646,00;1,00;240400300000,00
240400300011,00;"Anthony Women's Cl.Tennis Polo";4646,00;1,00;240400300000,00
240400300012,00;"Anthony Women's Tennis Cable Pullover";4646,00;1,00;240400300000,00
240400300013,00;"Anthony Women's Tennis Cable Vest";4646,00;1,00;240400300000,00
240400300014,00;"Anthony Women's Tennis Skirt";4646,00;1,00;240400300000,00
240400300015,00;"Anthony Women's Tennis T-Shirt V-Neck";4646,00;1,00;240400300000,00
240400300016,00;"Anthony Women's Tennis Top";4646,00;1,00;240400300000,00
240400300017,00;"Harry Penny M12 Polo";6153,00;1,00;240400300000,00
240400300018,00;"Harry Penny Men's Tennis Anorak";18012,00;1,00;240400300000,00
240400300019,00;"Harry Penny Men's Tennis Fit Tee";18012,00;1,00;240400300000,00
240400300020,00;"Harry Penny Men's Tennis Jacket";18012,00;1,00;240400300000,00
240400300021,00;"Harry Penny Men's Tennis Pant";18012,00;1,00;240400300000,00
240400300022,00;"Harry Penny Men's Tennis Polo";18012,00;1,00;240400300000,00
240400300023,00;"Harry Penny Men's Tennis Polo Pique";18012,00;1,00;240400300000,00
240400300024,00;"Harry Penny Men's Tennis Shorts";18012,00;1,00;240400300000,00
240400300025,00;"Harry Penny Men's Tennis Slipover";18012,00;1,00;240400300000,00
240400300026,00;"Harry Penny Men's Tennis Sweater";18012,00;1,00;240400300000,00
240400300027,00;"Harry Penny Tennis Shorts";6153,00;1,00;240400300000,00
240400300028,00;"Smasher 2-Lags Cotton, Micro Fibre";1280,00;1,00;240400300000,00
240400300029,00;"Smasher 4-Pak Socks";1280,00;1,00;240400300000,00
240400300030,00;"Smasher Cotton";1280,00;1,00;240400300000,00
240400300031,00;"Smasher Dress";1280,00;1,00;240400300000,00
240400300032,00;"Smasher Polo-Shirt";1280,00;1,00;240400300000,00
240400300033,00;"Smasher Polo-Shirt w/V-Neck";1280,00;1,00;240400300000,00
240400300034,00;"Smasher Polo-Shirt, Short Sleeved";1280,00;1,00;240400300000,00
240400300035,00;"Smasher Shorts";1280,00;1,00;240400300000,00
240400300036,00;"Smasher Skirt with Zipper";1280,00;1,00;240400300000,00
240400300037,00;"Smasher T-Shirt Boble";1280,00;1,00;240400300000,00
240400300038,00;"Smasher T-Shirt w/V-Neck";1280,00;1,00;240400300000,00
240400300039,00;"Smasher Tights";1280,00;1,00;240400300000,00
240500000000,00;"Running - Jogging";;3,00;240000000000,00
240500100000,00;"Jogging";;2,00;240500000000,00
240500100001,00;"Exercise Pants w/Rib C-Logo";3298,00;1,00;240500100000,00
240500100002,00;"Pants Fun";14682,00;1,00;240500100000,00
240500100003,00;"Pants Lenght";2963,00;1,00;240500100000,00
240500100004,00;"Pants N";4742,00;1,00;240500100000,00
240500100005,00;"Pants Ozone";772,00;1,00;240500100000,00
240500100006,00;"Pants Palazzo";2963,00;1,00;240500100000,00
240500100007,00;"Pants Palazzo L";2963,00;1,00;240500100000,00
240500100008,00;"Pants Pockets";2963,00;1,00;240500100000,00
240500100009,00;"Pants Remo";2963,00;1,00;240500100000,00
240500100010,00;"Pants Snap";2963,00;1,00;240500100000,00
240500100011,00;"Pants Woven";2963,00;1,00;240500100000,00
240500100012,00;"Shiny";3298,00;1,00;240500100000,00
240500100013,00;"A-team Basic Sweat w/Hood";3298,00;1,00;240500100000,00
240500100014,00;"A-team Jump Suit";3298,00;1,00;240500100000,00
240500100015,00;"A-team Pants Taffeta";3298,00;1,00;240500100000,00
240500100016,00;"A-team Shorts Nylon";3298,00;1,00;240500100000,00
240500100017,00;"A-team Sweat Round Neck, Small Logo";3298,00;1,00;240500100000,00
240500100018,00;"A-team Sweat w/Hood + Big Logo";3298,00;1,00;240500100000,00
240500100019,00;"A-team Sweat w/small Zipper,C-Logo";3298,00;1,00;240500100000,00
240500100020,00;"A-team SweatPants without Strip, Small Logo";3298,00;1,00;240500100000,00
240500100021,00;"A-team Sweatshirt Round Neck";3298,00;1,00;240500100000,00
240500100022,00;"A-team Sweatshirt w/Hood+Big Logo";3298,00;1,00;240500100000,00
240500100023,00;"A-team Sweatshirt, Big Logo, Embroidery";3298,00;1,00;240500100000,00
240500100024,00;"A-team Women's Sweat R/Neck, Big Logo";3298,00;1,00;240500100000,00
240500100025,00;"Blues Women's Multi Jazz Pants w/Zipper";3298,00;1,00;240500100000,00
240500100026,00;"Men's Sweat Pants without Rib, Small Logo";3298,00;1,00;240500100000,00
240500100027,00;"Men's Sweatshirt Round Neck, Big Logo";3298,00;1,00;240500100000,00
240500100028,00;"Men's Sweatshirt w/Hood + Zipper";3298,00;1,00;240500100000,00
240500100029,00;"Men's Sweatshirt w/Hood Big Logo";3298,00;1,00;240500100000,00
240500100030,00;"SweatPants Sweat Pants";3298,00;1,00;240500100000,00
240500100031,00;"SweatPants Sweat Pants C-Logo";3298,00;1,00;240500100000,00
240500100032,00;"Sweatshirt  Children's Sweat w/Small Zipper C";3298,00;1,00;240500100000,00
240500100033,00;"Sweatshirt Sweatshirt w/O-Neck";3298,00;1,00;240500100000,00
240500100034,00;"Sweatshirt Sweatshirt w/O-Neck Small C-Logo";3298,00;1,00;240500100000,00
240500100035,00;"Sweatshirt Sweatshirt with Hood + C Logo";3298,00;1,00;240500100000,00
240500100036,00;"Sweatshirt Sweatshirt with Zipper, Bouclé";3298,00;1,00;240500100000,00
240500100037,00;"Sweatshirt Women's Sweat w/Zipper Multi C";3298,00;1,00;240500100000,00
240500100038,00;"Sweatshirt Women's Sweat with Zipper";3298,00;1,00;240500100000,00
240500100039,00;"Sweatshirt Women's Sweatshirt with O-Neck";3298,00;1,00;240500100000,00
240500100040,00;"Triffy Cap";13314,00;1,00;240500100000,00
240500100041,00;"Triffy Jacket";13314,00;1,00;240500100000,00
240500100042,00;"Triffy Knitted Sweat With Zipper and Hood";13314,00;1,00;240500100000,00
240500100043,00;"Triffy Logo T-Shirt with V-Neck";13314,00;1,00;240500100000,00
240500100044,00;"Triffy Nylon Pants";13314,00;1,00;240500100000,00
240500100045,00;"Triffy Pirate Pants";13314,00;1,00;240500100000,00
240500100046,00;"Triffy Polyester Pants";13314,00;1,00;240500100000,00
240500100047,00;"Triffy Striped T-Shirt";13314,00;1,00;240500100000,00
240500100048,00;"Triffy Striped T-Shirt with V-Neck";13314,00;1,00;240500100000,00
240500100049,00;"Triffy Supplex T-Shirt";13314,00;1,00;240500100000,00
240500100050,00;"Triffy Sweatshirt with Hood";13314,00;1,00;240500100000,00
240500100051,00;"Triffy Sweatshirt with V-Neck";13314,00;1,00;240500100000,00
240500100052,00;"Triffy T-Shirt with Mess";13314,00;1,00;240500100000,00
