"Product_ID";"Start_Date";"End_Date";"Unit_Cost_Price";"Unit_Sales_Price";"Factor"
240700200024,00;16/1/2002 00:00:00;31/12/9999 00:00:00;6,60;16,70;1,00
240700200025,00;1/1/1998 00:00:00;1/11/1998 00:00:00;6,20;14,60;1,02
240700200025,00;2/11/1998 00:00:00;2/9/1999 00:00:00;6,25;14,70;1,01
240700200025,00;3/9/1999 00:00:00;3/7/2000 00:00:00;6,25;14,70;1,00
240700200025,00;4/7/2000 00:00:00;4/5/2001 00:00:00;6,25;14,70;1,00
240700200025,00;5/5/2001 00:00:00;5/3/2002 00:00:00;6,25;14,70;1,00
240700200025,00;6/3/2002 00:00:00;31/12/9999 00:00:00;6,25;14,70;1,00
240700300001,00;1/1/1998 00:00:00;25/1/1999 00:00:00;6,40;19,10;1,01
240700300001,00;26/1/1999 00:00:00;19/2/2000 00:00:00;6,40;19,10;1,00
240700300001,00;20/2/2000 00:00:00;15/3/2001 00:00:00;6,40;19,10;1,00
240700300001,00;16/3/2001 00:00:00;9/4/2002 00:00:00;6,40;19,10;1,00
240700300001,00;10/4/2002 00:00:00;31/12/9999 00:00:00;6,40;19,10;1,00
240700300002,00;1/1/1998 00:00:00;31/12/9999 00:00:00;7,25;21,99;1,00
240700300003,00;1/1/1998 00:00:00;31/12/9999 00:00:00;3,67;12,45;1,00
240700300004,00;1/1/1998 00:00:00;31/12/9999 00:00:00;8,10;17,00;1,00
240700300005,00;1/1/1998 00:00:00;12/1/1999 00:00:00;18,40;40,90;1,01
240700300005,00;13/1/1999 00:00:00;24/1/2000 00:00:00;18,55;41,30;1,01
240700300005,00;25/1/2000 00:00:00;4/2/2001 00:00:00;18,55;41,30;1,00
240700300005,00;5/2/2001 00:00:00;16/2/2002 00:00:00;18,55;41,30;1,00
240700300005,00;17/2/2002 00:00:00;31/12/9999 00:00:00;18,55;41,30;1,00
240700300006,00;1/1/1998 00:00:00;22/1/1999 00:00:00;16,00;34,30;1,01
240700300006,00;23/1/1999 00:00:00;13/2/2000 00:00:00;16,15;34,60;1,01
240700300006,00;14/2/2000 00:00:00;6/3/2001 00:00:00;16,15;34,60;1,00
240700300006,00;7/3/2001 00:00:00;28/3/2002 00:00:00;16,15;34,60;1,00
240700300006,00;29/3/2002 00:00:00;31/12/9999 00:00:00;16,15;34,60;1,00
240700300007,00;1/1/1998 00:00:00;7/11/1998 00:00:00;23,05;46,40;1,01
240700300007,00;8/11/1998 00:00:00;14/9/1999 00:00:00;23,05;46,40;1,00
240700300007,00;15/9/1999 00:00:00;21/7/2000 00:00:00;23,05;46,40;1,00
240700300007,00;22/7/2000 00:00:00;28/5/2001 00:00:00;23,05;46,40;1,00
240700300007,00;29/5/2001 00:00:00;4/4/2002 00:00:00;23,05;46,40;1,00
240700300007,00;5/4/2002 00:00:00;31/12/9999 00:00:00;23,05;46,40;1,00
240700400001,00;1/1/1998 00:00:00;5/1/1999 00:00:00;27,30;62,80;1,04
240700400001,00;6/1/1999 00:00:00;10/1/2000 00:00:00;28,10;64,60;1,03
240700400001,00;11/1/2000 00:00:00;14/1/2001 00:00:00;28,90;66,50;1,03
240700400001,00;15/1/2001 00:00:00;19/1/2002 00:00:00;29,45;67,80;1,02
240700400001,00;20/1/2002 00:00:00;31/12/9999 00:00:00;29,45;67,80;1,00
240700400002,00;1/1/1998 00:00:00;22/4/1999 00:00:00;14,65;33,60;1,01
240700400002,00;23/4/1999 00:00:00;31/12/9999 00:00:00;14,65;33,60;1,01
240700400003,00;1/1/1998 00:00:00;24/12/1998 00:00:00;5,60;12,40;1,01
240700400003,00;25/12/1998 00:00:00;17/12/1999 00:00:00;5,60;12,40;1,00
240700400003,00;18/12/1999 00:00:00;9/12/2000 00:00:00;5,60;12,40;1,00
240700400003,00;10/12/2000 00:00:00;2/12/2001 00:00:00;5,60;12,40;1,00
240700400003,00;3/12/2001 00:00:00;25/11/2002 00:00:00;5,60;12,40;1,00
240700400003,00;26/11/2002 00:00:00;31/12/9999 00:00:00;5,60;12,40;1,00
240700400004,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,95;13,20;1,00
240700400005,00;1/1/1998 00:00:00;25/11/1998 00:00:00;29,95;70,00;1,02
240700400005,00;26/11/1998 00:00:00;20/10/1999 00:00:00;30,20;70,70;1,01
240700400005,00;21/10/1999 00:00:00;13/9/2000 00:00:00;30,50;71,40;1,01
240700400005,00;14/9/2000 00:00:00;8/8/2001 00:00:00;30,80;72,10;1,01
240700400005,00;9/8/2001 00:00:00;3/7/2002 00:00:00;30,80;72,10;1,00
240700400005,00;4/7/2002 00:00:00;31/12/9999 00:00:00;30,80;72,10;1,00
240700400006,00;1/1/1998 00:00:00;27/10/1998 00:00:00;10,35;24,20;1,02
240700400006,00;28/10/1998 00:00:00;23/8/1999 00:00:00;10,55;24,60;1,02
240700400006,00;24/8/1999 00:00:00;18/6/2000 00:00:00;10,65;24,80;1,01
240700400006,00;19/6/2000 00:00:00;14/4/2001 00:00:00;10,65;24,80;1,00
240700400006,00;15/4/2001 00:00:00;8/2/2002 00:00:00;10,65;24,80;1,00
240700400006,00;9/2/2002 00:00:00;31/12/9999 00:00:00;10,65;24,80;1,00
240700400007,00;1/1/1998 00:00:00;12/12/1998 00:00:00;8,10;18,30;1,04
240700400007,00;13/12/1998 00:00:00;23/11/1999 00:00:00;8,40;19,00;1,04
240700400007,00;24/11/1999 00:00:00;3/11/2000 00:00:00;8,65;19,50;1,03
240700400007,00;4/11/2000 00:00:00;15/10/2001 00:00:00;8,70;19,60;1,01
240700400007,00;16/10/2001 00:00:00;26/9/2002 00:00:00;8,70;19,60;1,00
240700400007,00;27/9/2002 00:00:00;31/12/9999 00:00:00;8,70;19,60;1,00
240700400008,00;1/1/1998 00:00:00;22/4/1999 00:00:00;12,10;27,90;1,00
240700400008,00;23/4/1999 00:00:00;31/12/9999 00:00:00;12,10;27,90;1,00
240700400009,00;1/1/1998 00:00:00;26/12/1998 00:00:00;6,20;13,70;1,01
240700400009,00;27/12/1998 00:00:00;21/12/1999 00:00:00;6,20;13,70;1,00
240700400009,00;22/12/1999 00:00:00;15/12/2000 00:00:00;6,20;13,70;1,00
240700400009,00;16/12/2000 00:00:00;10/12/2001 00:00:00;6,20;13,70;1,00
240700400009,00;11/12/2001 00:00:00;31/12/9999 00:00:00;6,20;13,70;1,00
240700400010,00;1/1/1998 00:00:00;31/12/9999 00:00:00;31,95;61,30;1,00
240700400011,00;1/1/1998 00:00:00;29/12/1998 00:00:00;8,20;18,00;1,03
240700400011,00;30/12/1998 00:00:00;27/12/1999 00:00:00;8,40;18,50;1,03
240700400011,00;28/12/1999 00:00:00;24/12/2000 00:00:00;8,55;18,80;1,02
240700400011,00;25/12/2000 00:00:00;22/12/2001 00:00:00;8,55;18,80;1,00
240700400011,00;23/12/2001 00:00:00;31/12/9999 00:00:00;8,55;18,80;1,00
240700400012,00;1/1/1998 00:00:00;12/1/1999 00:00:00;8,50;18,90;1,05
240700400012,00;13/1/1999 00:00:00;24/1/2000 00:00:00;8,80;19,60;1,04
240700400012,00;25/1/2000 00:00:00;4/2/2001 00:00:00;9,05;20,10;1,03
240700400012,00;5/2/2001 00:00:00;16/2/2002 00:00:00;9,10;20,30;1,01
240700400012,00;17/2/2002 00:00:00;31/12/9999 00:00:00;9,10;20,30;1,00
240700400013,00;1/1/1998 00:00:00;1/1/1999 00:00:00;35,55;68,20;1,05
240700400013,00;2/1/1999 00:00:00;2/1/2000 00:00:00;36,95;70,90;1,04
240700400013,00;3/1/2000 00:00:00;2/1/2001 00:00:00;38,05;73,00;1,03
240700400013,00;3/1/2001 00:00:00;3/1/2002 00:00:00;38,40;73,70;1,01
240700400013,00;4/1/2002 00:00:00;31/12/9999 00:00:00;38,40;73,70;1,00
240700400014,00;1/1/1998 00:00:00;21/11/1998 00:00:00;7,70;16,80;1,01
240700400014,00;22/11/1998 00:00:00;12/10/1999 00:00:00;7,75;16,90;1,01
240700400014,00;13/10/1999 00:00:00;1/9/2000 00:00:00;7,80;17,00;1,01
240700400014,00;2/9/2000 00:00:00;23/7/2001 00:00:00;7,80;17,00;1,00
240700400014,00;24/7/2001 00:00:00;13/6/2002 00:00:00;7,80;17,00;1,00
240700400014,00;14/6/2002 00:00:00;31/12/9999 00:00:00;7,80;17,00;1,00
240700400015,00;1/1/1998 00:00:00;18/11/1998 00:00:00;8,35;14,90;1,01
240700400015,00;19/11/1998 00:00:00;6/10/1999 00:00:00;8,40;15,00;1,01
240700400015,00;7/10/1999 00:00:00;23/8/2000 00:00:00;8,40;15,00;1,00
240700400015,00;24/8/2000 00:00:00;11/7/2001 00:00:00;8,40;15,00;1,00
240700400015,00;12/7/2001 00:00:00;29/5/2002 00:00:00;8,40;15,00;1,00
240700400015,00;30/5/2002 00:00:00;31/12/9999 00:00:00;8,40;15,00;1,00
240700400016,00;1/1/1998 00:00:00;7/1/1999 00:00:00;34,60;66,40;1,04
240700400016,00;8/1/1999 00:00:00;14/1/2000 00:00:00;35,60;68,30;1,03
240700400016,00;15/1/2000 00:00:00;20/1/2001 00:00:00;36,65;70,30;1,03
240700400016,00;21/1/2001 00:00:00;27/1/2002 00:00:00;37,35;71,70;1,02
240700400016,00;28/1/2002 00:00:00;31/12/9999 00:00:00;37,70;72,40;1,01
240700400017,00;1/1/1998 00:00:00;1/12/1998 00:00:00;19,40;41,40;1,04
240700400017,00;2/12/1998 00:00:00;1/11/1999 00:00:00;20,15;43,00;1,04
240700400017,00;2/11/1999 00:00:00;1/10/2000 00:00:00;20,95;44,70;1,04
240700400017,00;2/10/2000 00:00:00;1/9/2001 00:00:00;21,55;46,00;1,03
240700400017,00;2/9/2001 00:00:00;2/8/2002 00:00:00;21,95;46,90;1,02
240700400017,00;3/8/2002 00:00:00;31/12/9999 00:00:00;22,15;47,30;1,01
240700400018,00;1/1/1998 00:00:00;29/10/1998 00:00:00;10,20;23,00;1,04
240700400018,00;30/10/1998 00:00:00;27/8/1999 00:00:00;10,60;23,90;1,04
240700400018,00;28/8/1999 00:00:00;24/6/2000 00:00:00;10,90;24,60;1,03
240700400018,00;25/6/2000 00:00:00;22/4/2001 00:00:00;11,10;25,00;1,02
240700400018,00;23/4/2001 00:00:00;18/2/2002 00:00:00;11,10;25,00;1,00
240700400018,00;19/2/2002 00:00:00;31/12/9999 00:00:00;11,10;25,00;1,00
240700400019,00;1/1/1998 00:00:00;31/12/9999 00:00:00;15,15;34,80;1,00
240700400020,00;1/1/1998 00:00:00;6/11/1998 00:00:00;37,15;71,30;1,04
240700400020,00;7/11/1998 00:00:00;12/9/1999 00:00:00;38,25;73,40;1,03
240700400020,00;13/9/1999 00:00:00;18/7/2000 00:00:00;39,35;75,60;1,03
240700400020,00;19/7/2000 00:00:00;24/5/2001 00:00:00;40,50;77,80;1,03
240700400020,00;25/5/2001 00:00:00;30/3/2002 00:00:00;41,30;79,30;1,02
240700400020,00;31/3/2002 00:00:00;31/12/9999 00:00:00;41,30;79,30;1,00
240700400021,00;1/1/1998 00:00:00;19/11/1998 00:00:00;9,55;21,00;1,01
240700400021,00;20/11/1998 00:00:00;8/10/1999 00:00:00;9,55;21,00;1,00
240700400021,00;9/10/1999 00:00:00;26/8/2000 00:00:00;9,55;21,00;1,00
240700400021,00;27/8/2000 00:00:00;15/7/2001 00:00:00;9,55;21,00;1,00
240700400021,00;16/7/2001 00:00:00;3/6/2002 00:00:00;9,55;21,00;1,00
240700400021,00;4/6/2002 00:00:00;31/12/9999 00:00:00;9,55;21,00;1,00
240700400022,00;1/1/1998 00:00:00;15/1/1999 00:00:00;14,45;32,70;1,03
240700400022,00;16/1/1999 00:00:00;30/1/2000 00:00:00;14,85;33,60;1,03
240700400022,00;31/1/2000 00:00:00;13/2/2001 00:00:00;15,25;34,60;1,03
240700400022,00;14/2/2001 00:00:00;28/2/2002 00:00:00;15,55;35,20;1,02
240700400022,00;1/3/2002 00:00:00;31/12/9999 00:00:00;15,55;35,20;1,00
240700400023,00;1/1/1998 00:00:00;31/12/9999 00:00:00;5,45;12,10;1,00
240700400024,00;1/1/1998 00:00:00;31/12/9999 00:00:00;33,15;63,60;1,00
240700400025,00;1/1/1998 00:00:00;27/11/1998 00:00:00;19,60;37,70;1,04
240700400025,00;28/11/1998 00:00:00;24/10/1999 00:00:00;20,35;39,20;1,04
240700400025,00;25/10/1999 00:00:00;19/9/2000 00:00:00;20,95;40,30;1,03
240700400025,00;20/9/2000 00:00:00;16/8/2001 00:00:00;21,55;41,50;1,03
240700400025,00;17/8/2001 00:00:00;13/7/2002 00:00:00;21,95;42,30;1,02
240700400025,00;14/7/2002 00:00:00;31/12/9999 00:00:00;22,15;42,70;1,01
240700400026,00;1/1/1998 00:00:00;25/11/1998 00:00:00;8,45;18,50;1,01
240700400026,00;26/11/1998 00:00:00;20/10/1999 00:00:00;8,50;18,60;1,01
240700400026,00;21/10/1999 00:00:00;13/9/2000 00:00:00;8,50;18,60;1,00
240700400026,00;14/9/2000 00:00:00;8/8/2001 00:00:00;8,50;18,60;1,00
240700400026,00;9/8/2001 00:00:00;3/7/2002 00:00:00;8,50;18,60;1,00
240700400026,00;4/7/2002 00:00:00;31/12/9999 00:00:00;8,50;18,60;1,00
240700400027,00;1/1/1998 00:00:00;28/11/1998 00:00:00;36,35;69,60;1,01
240700400027,00;29/11/1998 00:00:00;26/10/1999 00:00:00;36,70;70,20;1,01
240700400027,00;27/10/1999 00:00:00;22/9/2000 00:00:00;36,70;70,20;1,00
240700400027,00;23/9/2000 00:00:00;20/8/2001 00:00:00;36,70;70,20;1,00
240700400027,00;21/8/2001 00:00:00;18/7/2002 00:00:00;36,70;70,20;1,00
240700400027,00;19/7/2002 00:00:00;31/12/9999 00:00:00;36,70;70,20;1,00
240700400028,00;1/1/1998 00:00:00;28/11/1998 00:00:00;19,75;38,10;1,05
240700400028,00;29/11/1998 00:00:00;26/10/1999 00:00:00;20,70;40,00;1,05
240700400028,00;27/10/1999 00:00:00;22/9/2000 00:00:00;21,70;42,00;1,05
240700400028,00;23/9/2000 00:00:00;20/8/2001 00:00:00;22,55;43,60;1,04
240700400028,00;21/8/2001 00:00:00;18/7/2002 00:00:00;23,20;44,90;1,03
240700400028,00;19/7/2002 00:00:00;31/12/9999 00:00:00;23,65;45,70;1,02
240700400029,00;1/1/1998 00:00:00;1/1/1999 00:00:00;6,50;14,30;1,05
240700400029,00;2/1/1999 00:00:00;2/1/2000 00:00:00;6,80;15,00;1,05
240700400029,00;3/1/2000 00:00:00;2/1/2001 00:00:00;7,10;15,70;1,05
240700400029,00;3/1/2001 00:00:00;3/1/2002 00:00:00;7,35;16,30;1,04
240700400029,00;4/1/2002 00:00:00;31/12/9999 00:00:00;7,55;16,70;1,03
240700400030,00;1/1/1998 00:00:00;27/1/1999 00:00:00;9,45;21,70;1,03
240700400030,00;28/1/1999 00:00:00;23/2/2000 00:00:00;9,70;22,30;1,03
240700400030,00;24/2/2000 00:00:00;21/3/2001 00:00:00;9,95;22,90;1,03
240700400030,00;22/3/2001 00:00:00;17/4/2002 00:00:00;10,10;23,30;1,02
240700400030,00;18/4/2002 00:00:00;31/12/9999 00:00:00;10,20;23,50;1,01
240700400031,00;1/1/1998 00:00:00;31/10/1998 00:00:00;27,10;54,00;1,05
240700400031,00;1/11/1998 00:00:00;31/8/1999 00:00:00;28,45;56,70;1,05
240700400031,00;1/9/1999 00:00:00;30/6/2000 00:00:00;29,85;59,50;1,05
240700400031,00;1/7/2000 00:00:00;30/4/2001 00:00:00;31,00;61,80;1,04
240700400031,00;1/5/2001 00:00:00;28/2/2002 00:00:00;31,60;63,00;1,02
240700400031,00;1/3/2002 00:00:00;31/12/9999 00:00:00;31,60;63,00;1,00
240700400032,00;1/1/1998 00:00:00;4/11/1998 00:00:00;6,75;30,80;1,04
240700400032,00;5/11/1998 00:00:00;8/9/1999 00:00:00;7,00;32,00;1,04
240700400032,00;9/9/1999 00:00:00;12/7/2000 00:00:00;7,20;32,90;1,03
240700400032,00;13/7/2000 00:00:00;16/5/2001 00:00:00;7,30;33,50;1,02
240700400032,00;17/5/2001 00:00:00;20/3/2002 00:00:00;7,30;33,50;1,00
240700400032,00;21/3/2002 00:00:00;31/12/9999 00:00:00;7,30;33,50;1,00
240700400033,00;1/1/1998 00:00:00;31/12/9999 00:00:00;24,65;49,10;1,00
240700400034,00;1/1/1998 00:00:00;6/1/1999 00:00:00;5,95;13,20;1,04
240700400034,00;7/1/1999 00:00:00;12/1/2000 00:00:00;6,15;13,70;1,04
240700400034,00;13/1/2000 00:00:00;17/1/2001 00:00:00;6,35;14,20;1,04
240700400034,00;18/1/2001 00:00:00;23/1/2002 00:00:00;6,45;14,40;1,02
240700400034,00;24/1/2002 00:00:00;31/12/9999 00:00:00;6,45;14,40;1,00
240700400035,00;1/1/1998 00:00:00;30/11/1998 00:00:00;5,15;11,40;1,03
240700400035,00;1/12/1998 00:00:00;30/10/1999 00:00:00;5,25;11,60;1,02
240700400035,00;31/10/1999 00:00:00;28/9/2000 00:00:00;5,30;11,70;1,01
240700400035,00;29/9/2000 00:00:00;28/8/2001 00:00:00;5,35;11,80;1,01
240700400035,00;29/8/2001 00:00:00;28/7/2002 00:00:00;5,35;11,80;1,00
240700400035,00;29/7/2002 00:00:00;31/12/9999 00:00:00;5,35;11,80;1,00
240700400036,00;1/1/1998 00:00:00;20/12/1998 00:00:00;2,75;6,20;1,01
240700400036,00;21/12/1998 00:00:00;9/12/1999 00:00:00;2,75;6,20;1,01
240700400036,00;10/12/1999 00:00:00;27/11/2000 00:00:00;2,75;6,20;1,00
240700400036,00;28/11/2000 00:00:00;16/11/2001 00:00:00;2,75;6,20;1,00
240700400036,00;17/11/2001 00:00:00;5/11/2002 00:00:00;2,75;6,20;1,00
240700400036,00;6/11/2002 00:00:00;31/12/9999 00:00:00;2,75;6,20;1,00
240800100001,00;1/1/1998 00:00:00;22/1/1999 00:00:00;92,35;203,60;1,02
240800100001,00;23/1/1999 00:00:00;13/2/2000 00:00:00;94,15;207,60;1,02
240800100001,00;14/2/2000 00:00:00;6/3/2001 00:00:00;95,05;209,60;1,01
240800100001,00;7/3/2001 00:00:00;28/3/2002 00:00:00;95,05;209,60;1,00
240800100001,00;29/3/2002 00:00:00;31/12/9999 00:00:00;95,05;209,60;1,00
240800100002,00;1/1/1998 00:00:00;10/12/1998 00:00:00;56,90;119,20;1,01
240800100002,00;11/12/1998 00:00:00;19/11/1999 00:00:00;57,45;120,30;1,01
240800100002,00;20/11/1999 00:00:00;28/10/2000 00:00:00;58,00;121,50;1,01
240800100002,00;29/10/2000 00:00:00;7/10/2001 00:00:00;58,00;121,50;1,00
240800100002,00;8/10/2001 00:00:00;16/9/2002 00:00:00;58,00;121,50;1,00
240800100002,00;17/9/2002 00:00:00;31/12/9999 00:00:00;58,00;121,50;1,00
240800100003,00;1/1/1998 00:00:00;31/12/9999 00:00:00;109,00;262,50;1,00
240800100004,00;1/1/1998 00:00:00;31/12/9999 00:00:00;78,80;176,40;1,00
240800100005,00;1/1/1998 00:00:00;31/12/9999 00:00:00;100,20;225,40;1,00
240800100006,00;1/1/1998 00:00:00;31/12/9999 00:00:00;108,00;253,50;1,00
240800100007,00;1/1/1998 00:00:00;31/12/9999 00:00:00;70,55;158,10;1,00
240800100008,00;1/1/1998 00:00:00;31/12/9999 00:00:00;63,90;153,70;1,00
240800100009,00;1/1/1998 00:00:00;31/12/9999 00:00:00;111,50;268,50;1,00
240800100010,00;1/1/1998 00:00:00;31/12/9999 00:00:00;36,05;79,00;1,00
240800100011,00;1/1/1998 00:00:00;31/12/9999 00:00:00;58,80;136,60;1,00
240800100012,00;1/1/1998 00:00:00;31/12/9999 00:00:00;27,30;36,60;1,00
240800100013,00;1/1/1998 00:00:00;31/12/9999 00:00:00;44,75;96,20;1,00
240800100014,00;1/1/1998 00:00:00;31/12/9999 00:00:00;136,75;301,10;1,00
240800100015,00;1/1/1998 00:00:00;31/12/9999 00:00:00;94,90;228,50;1,00
240800100016,00;1/1/1998 00:00:00;31/12/9999 00:00:00;57,05;128,20;1,00
240800100017,00;1/1/1998 00:00:00;31/12/9999 00:00:00;104,65;235,10;1,00
240800100018,00;1/1/1998 00:00:00;31/12/9999 00:00:00;48,10;108,10;1,00
240800100019,00;1/1/1998 00:00:00;26/12/1998 00:00:00;18,70;32,10;1,04
240800100019,00;27/12/1998 00:00:00;21/12/1999 00:00:00;19,40;33,30;1,04
240800100019,00;22/12/1999 00:00:00;15/12/2000 00:00:00;20,15;34,60;1,04
240800100019,00;16/12/2000 00:00:00;10/12/2001 00:00:00;20,75;35,60;1,03
240800100019,00;11/12/2001 00:00:00;31/12/9999 00:00:00;21,15;36,30;1,02
240800100020,00;1/1/1998 00:00:00;31/12/9999 00:00:00;65,60;122,40;1,00
240800100021,00;1/1/1998 00:00:00;31/12/9999 00:00:00;57,60;129,30;1,00
240800100022,00;1/1/1998 00:00:00;31/12/9999 00:00:00;43,60;98,30;1,00
240800100023,00;1/1/1998 00:00:00;28/10/1998 00:00:00;151,75;334,10;1,04
240800100023,00;29/10/1998 00:00:00;25/8/1999 00:00:00;157,80;347,40;1,04
240800100023,00;26/8/1999 00:00:00;21/6/2000 00:00:00;162,50;357,80;1,03
240800100023,00;22/6/2000 00:00:00;18/4/2001 00:00:00;165,75;364,90;1,02
240800100023,00;19/4/2001 00:00:00;13/2/2002 00:00:00;167,40;368,50;1,01
240800100023,00;14/2/2002 00:00:00;31/12/9999 00:00:00;167,40;368,50;1,00
240800100024,00;1/1/1998 00:00:00;20/1/1999 00:00:00;74,70;164,30;1,04
240800100024,00;21/1/1999 00:00:00;9/2/2000 00:00:00;77,65;170,80;1,04
240800100024,00;10/2/2000 00:00:00;28/2/2001 00:00:00;79,95;175,90;1,03
240800100024,00;1/3/2001 00:00:00;20/3/2002 00:00:00;81,50;179,40;1,02
240800100024,00;21/3/2002 00:00:00;31/12/9999 00:00:00;81,50;179,40;1,00
240800100025,00;1/1/1998 00:00:00;24/11/1998 00:00:00;113,55;249,00;1,04
240800100025,00;25/11/1998 00:00:00;18/10/1999 00:00:00;116,95;256,40;1,03
240800100025,00;19/10/1999 00:00:00;10/9/2000 00:00:00;119,25;261,50;1,02
240800100025,00;11/9/2000 00:00:00;4/8/2001 00:00:00;121,60;266,70;1,02
240800100025,00;5/8/2001 00:00:00;28/6/2002 00:00:00;121,60;266,70;1,00
240800100025,00;29/6/2002 00:00:00;31/12/9999 00:00:00;121,60;266,70;1,00
240800100026,00;1/1/1998 00:00:00;31/12/9999 00:00:00;58,55;131,30;1,00
240800100027,00;1/1/1998 00:00:00;31/12/9999 00:00:00;212,85;467,60;1,00
240800100028,00;1/1/1998 00:00:00;30/12/1998 00:00:00;163,50;360,10;1,04
240800100028,00;31/12/1998 00:00:00;29/12/1999 00:00:00;170,00;374,50;1,04
240800100028,00;30/12/1999 00:00:00;27/12/2000 00:00:00;175,10;385,70;1,03
240800100028,00;28/12/2000 00:00:00;26/12/2001 00:00:00;178,60;393,40;1,02
240800100028,00;27/12/2001 00:00:00;31/12/9999 00:00:00;180,35;397,30;1,01
240800100029,00;1/1/1998 00:00:00;9/1/1999 00:00:00;150,50;331,30;1,03
240800100029,00;10/1/1999 00:00:00;18/1/2000 00:00:00;155,00;341,20;1,03
240800100029,00;19/1/2000 00:00:00;26/1/2001 00:00:00;158,10;348,00;1,02
240800100029,00;27/1/2001 00:00:00;4/2/2002 00:00:00;159,65;351,40;1,01
240800100029,00;5/2/2002 00:00:00;31/12/9999 00:00:00;159,65;351,40;1,00
240800100030,00;1/1/1998 00:00:00;31/12/9999 00:00:00;55,10;131,00;1,00
240800100031,00;1/1/1998 00:00:00;27/1/1999 00:00:00;91,50;201,80;1,05
240800100031,00;28/1/1999 00:00:00;23/2/2000 00:00:00;95,15;209,80;1,04
240800100031,00;24/2/2000 00:00:00;21/3/2001 00:00:00;98,95;218,10;1,04
240800100031,00;22/3/2001 00:00:00;17/4/2002 00:00:00;101,90;224,60;1,03
240800100031,00;18/4/2002 00:00:00;31/12/9999 00:00:00;102,90;226,80;1,01
240800100032,00;1/1/1998 00:00:00;31/12/9999 00:00:00;130,95;314,60;1,00
240800100033,00;1/1/1998 00:00:00;31/12/9999 00:00:00;94,80;230,40;1,00
240800100034,00;1/1/1998 00:00:00;8/12/1998 00:00:00;207,90;457,30;1,05
240800100034,00;9/12/1998 00:00:00;15/11/1999 00:00:00;216,20;475,50;1,04
240800100034,00;16/11/1999 00:00:00;22/10/2000 00:00:00;222,65;489,70;1,03
240800100034,00;23/10/2000 00:00:00;29/9/2001 00:00:00;224,85;494,50;1,01
240800100034,00;30/9/2001 00:00:00;6/9/2002 00:00:00;224,85;494,50;1,00
240800100034,00;7/9/2002 00:00:00;31/12/9999 00:00:00;224,85;494,50;1,00
240800100035,00;1/1/1998 00:00:00;31/12/9999 00:00:00;218,35;525,30;1,00
240800100036,00;1/1/1998 00:00:00;31/12/9999 00:00:00;193,75;467,50;1,00
240800100037,00;1/1/1998 00:00:00;31/12/9999 00:00:00;141,75;342,80;1,00
240800100038,00;1/1/1998 00:00:00;31/12/9999 00:00:00;118,20;284,00;1,00
240800100039,00;1/1/1998 00:00:00;31/12/9999 00:00:00;39,90;85,80;1,00
240800100040,00;1/1/1998 00:00:00;5/11/1998 00:00:00;43,40;93,30;1,05
240800100040,00;6/11/1998 00:00:00;10/9/1999 00:00:00;45,10;97,00;1,04
240800100040,00;11/9/1999 00:00:00;15/7/2000 00:00:00;46,45;99,90;1,03
240800100040,00;16/7/2000 00:00:00;20/5/2001 00:00:00;47,80;102,80;1,03
240800100040,00;21/5/2001 00:00:00;25/3/2002 00:00:00;48,25;103,80;1,01
240800100040,00;26/3/2002 00:00:00;31/12/9999 00:00:00;48,25;103,80;1,00
240800100041,00;1/1/1998 00:00:00;31/12/9999 00:00:00;121,75;292,50;1,00
240800100042,00;1/1/1998 00:00:00;31/12/9999 00:00:00;105,30;253,60;1,00
240800100043,00;1/1/1998 00:00:00;19/12/1998 00:00:00;171,25;402,80;1,01
240800100043,00;20/12/1998 00:00:00;7/12/1999 00:00:00;172,95;406,80;1,01
240800100043,00;8/12/1999 00:00:00;24/11/2000 00:00:00;172,95;406,80;1,00
240800100043,00;25/11/2000 00:00:00;12/11/2001 00:00:00;172,95;406,80;1,00
240800100043,00;13/11/2001 00:00:00;31/10/2002 00:00:00;172,95;406,80;1,00
240800100043,00;1/11/2002 00:00:00;31/12/9999 00:00:00;172,95;406,80;1,00
240800100044,00;1/1/1998 00:00:00;8/11/1998 00:00:00;143,40;344,50;1,02
240800100044,00;9/11/1998 00:00:00;16/9/1999 00:00:00;144,80;347,90;1,01
240800100044,00;17/9/1999 00:00:00;24/7/2000 00:00:00;146,20;351,30;1,01
240800100044,00;25/7/2000 00:00:00;1/6/2001 00:00:00;146,20;351,30;1,00
240800100044,00;2/6/2001 00:00:00;9/4/2002 00:00:00;146,20;351,30;1,00
240800100044,00;10/4/2002 00:00:00;31/12/9999 00:00:00;146,20;351,30;1,00
240800100045,00;1/1/1998 00:00:00;6/12/1998 00:00:00;97,05;228,20;1,01
240800100045,00;7/12/1998 00:00:00;11/11/1999 00:00:00;97,05;228,20;1,00
240800100045,00;12/11/1999 00:00:00;16/10/2000 00:00:00;97,05;228,20;1,00
240800100045,00;17/10/2000 00:00:00;21/9/2001 00:00:00;97,05;228,20;1,00
240800100045,00;22/9/2001 00:00:00;27/8/2002 00:00:00;97,05;228,20;1,00
240800100045,00;28/8/2002 00:00:00;31/12/9999 00:00:00;97,05;228,20;1,00
240800100046,00;1/1/1998 00:00:00;31/12/9999 00:00:00;148,45;347,80;1,00
240800100047,00;1/1/1998 00:00:00;23/12/1998 00:00:00;148,05;355,70;1,01
